42540535740346760486852381019140521984,42540535740347969412671995648315228159,JP
42540535740347969412671995648315228160,42540535740354014041770068794188759039,AU
42540535740354014041770068794188759040,42540535740356431893409298052538171391,JP
42540535740356431893409298052538171392,42540535740367312225785829715110526975,AU
42540535740367312225785829715110526976,42540535740368521151605444344285233151,JP
42540535740368521151605444344285233152,42540535740369730077425058973459939327,AU
42540535740369730077425058973459939328,42540535740370939003244673602634645503,JP
42540535740370939003244673602634645504,42540535740675588309787560154660601855,AU
42540535740675588309787560154660601856,42540535740676797235607174783835308031,JP
42540535740676797235607174783835308032,42540536969010712548625416619449909247,AU
42540536969010712548625416619449909248,42540536969010712696199369209126322175,JP
42540536969010712696199369209126322176,42540536969010773349093883566132035583,AU
42540536969010773349093883566132035584,42540536969010778071460366435777249279,JP
42540536969010778071460366435777249280,42540536969056656009415397628704718847,AU
42540536969056656009415397628704718848,42540536969056656027862141702414270463,JP
42540536969056656027862141702414270464,42540536969084451710959615770756120575,AU
42540536969084451710959615770756120576,42540536969084451729406359844465672191,JP
42540536969084451729406359844465672192,42540536969105008190706291410080890879,AU
42540536969105008190706291410080890880,42540536969105008209153035483790442495,JP
42540536969105008209153035483790442496,42540536969135231317749913065738993663,AU
42540536969135231317749913065738993664,42540536969147320575946059357486055423,JP
42540536969147320575946059357486055424,42540536969154574130863747132534292479,AU
42540536969154574130863747132534292480,42540536969164245537420664165931941887,JP
42540536969164245537420664165931941888,42540536969165454463240278795106648063,AU
42540536969165454463240278795106648064,42540536969166663389059893424281354239,JP
42540536969166663389059893424281354240,42540536969173916943977581199329591295,AU
42540536969173916943977581199329591296,42540536969184797276354112861901946879,JP
42540536969184797276354112861901946880,42540536973333830799951984631750852607,AU
42540536973333830799951984631750852608,42540536973333830818398728705460404223,JP
42540536973333830818398728705460404224,42540536973333830984419425368846368767,AU
42540536973333830984419425368846368768,42540536973333831002866169442555920383,JP
42540536973333831002866169442555920384,42540536973333831150440122032232333311,AU
42540536973333831150440122032232333312,42540536973333831168886866105941884927,JP
42540536973333831168886866105941884928,42540536973333831187333610179651436543,AU
42540536973333831187333610179651436544,42540536973333831298014074621908746239,JP
42540536973333831298014074621908746240,42540536973333831353354306843037401087,AU
42540536973333831353354306843037401088,42540536973333831408694539064166055935,JP
42540536973333831408694539064166055936,42540537001495757657194306814273912831,AU
42540537001495757657194306814273912832,42540537004590607755407757501521723391,JP
42540537004590607755407757501521723392,42540538239195220704471270507631607807,AU
42540538239195220704471270507631607808,42540538239196429630290885136806313983,JP
42540538239196429630290885136806313984,42540538239392275613068455063108714495,AU
42540538239392275613068455063108714496,42540538239393484538888069692283420671,JP
42540538239393484538888069692283420672,42540538239395902390527298950632833023,AU
