42540535082409434900523901381274238976,42540535083617151794318915926805708799,23910,China Next Generation Internet CERNET2
42540535083617151794318915926805708800,42540535083636494607432749993601007615,138369,CERNET2 regional IX at Shenzhen University
42540535083636494607432749993601007616,42540535083637703533252364622775713791,23910,China Next Generation Internet CERNET2
42540535083637703533252364622775713792,42540535083638912459071979251950419967,138369,CERNET2 regional IX at Shenzhen University
42540535083638912459071979251950419968,42540535083640121384891593881125126143,23910,China Next Generation Internet CERNET2
42540535083640121384891593881125126144,42540535083654628494726969431221600255,138369,CERNET2 regional IX at Shenzhen University
42540535083654628494726969431221600256,42540535083655837420546584060396306431,23910,China Next Generation Internet CERNET2
42540535083655837420546584060396306432,42540535083657046346366198689571012607,138369,CERNET2 regional IX at Shenzhen University
42540535083657046346366198689571012608,42540535083658255272185813318745718783,23910,China Next Generation Internet CERNET2
42540535083658255272185813318745718784,42540535083660673123825042577095131135,138369,CERNET2 regional IX at Shenzhen University
42540535083660673123825042577095131136,42540535083661882049644657206269837311,23910,China Next Generation Internet CERNET2
42540535083661882049644657206269837312,42540535083663090975464271835444543487,138369,CERNET2 regional IX at Shenzhen University
42540535083663090975464271835444543488,42540535084855091833604296201704833023,23910,China Next Generation Internet CERNET2
42540535084855091833604296201704833024,42540535084863554314341598605927776255,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084863554314341598605927776256,42540535084864763240161213235102482431,23910,China Next Generation Internet CERNET2
42540535084864763240161213235102482432,42540535084880479275816203414373662719,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084880479275816203414373662720,42540535084881688201635818043548368895,23910,China Next Generation Internet CERNET2
42540535084881688201635818043548368896,42540535084886523904914276560247193599,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084886523904914276560247193600,42540535084887732830733891189421899775,23910,China Next Generation Internet CERNET2
42540535084887732830733891189421899776,42540535084893777459831964335295430655,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084893777459831964335295430656,42540535084896195311471193593644843007,23910,China Next Generation Internet CERNET2
42540535084896195311471193593644843008,42540535084897404237290808222819549183,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084897404237290808222819549184,42540535084899822088930037481168961535,23910,China Next Generation Internet CERNET2
42540535084899822088930037481168961536,42540535084907075643847725256217198591,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084907075643847725256217198592,42540535084908284569667339885391904767,23910,China Next Generation Internet CERNET2
42540535084908284569667339885391904768,42540535084909493495486954514566610943,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084909493495486954514566610944,42540535084910702421306569143741317119,23910,China Next Generation Internet CERNET2
42540535084910702421306569143741317120,42540535084917955976224256918789554175,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084917955976224256918789554176,42540535084919164902043871547964260351,23910,China Next Generation Internet CERNET2
42540535084919164902043871547964260352,42540535084932463086059632468886028287,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084932463086059632468886028288,42540535084933672011879247098060734463,23910,China Next Generation Internet CERNET2
42540535084933672011879247098060734464,42540535084934880937698861727235440639,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084934880937698861727235440640,42540535084953014824993081164856033279,23910,China Next Generation Internet CERNET2
42540535084953014824993081164856033280,42540535084955432676632310423205445631,24358,CERNET2 IX at Huazhong University of Science and Technology
42540535084955432676632310423205445632,42540535086093031872889676476603957247,23910,China Next Generation Internet CERNET2
42540535086093031872889676476603957248,42540535086122046092560427576796905471,24359,CERNET2 IX at Central South University
42540535086122046092560427576796905472,42540535086123255018380042205971611647,23910,China Next Generation Internet CERNET2
42540535086123255018380042205971611648,42540535086140179979854647014417498111,24359,CERNET2 IX at Central South University
42540535086140179979854647014417498112,42540535086141388905674261643592204287,23910,China Next Generation Internet CERNET2
42540535086141388905674261643592204288,42540535086142597831493876272766910463,24359,CERNET2 IX at Central South University
42540535086142597831493876272766910464,42540535087330971912175056751503081471,23910,China Next Generation Internet CERNET2
42540535087330971912175056751503081472,42540535087349105799469276189123674111,24360,CERNET2 IX at Zhengzhou University
42540535087349105799469276189123674112,42540535087350314725288890818298380287,23910,China Next Generation Internet CERNET2
42540535087350314725288890818298380288,42540535087374493241681183401792503807,24360,CERNET2 IX at Zhengzhou University
42540535087374493241681183401792503808,42540535087375702167500798030967209983,23910,China Next Generation Internet CERNET2
42540535087375702167500798030967209984,42540535087396253906434246726937214975,24360,CERNET2 IX at Zhengzhou University
42540535087396253906434246726937214976,42540535087397462832253861356111921151,23910,China Next Generation Internet CERNET2
42540535087397462832253861356111921152,42540535087413178867908851535383101439,24360,CERNET2 IX at Zhengzhou University
42540535087413178867908851535383101440,42540535087414387793728466164557807615,23910,China Next Generation Internet CERNET2
42540535087414387793728466164557807616,42540535087420432422826539310431338495,24360,CERNET2 IX at Zhengzhou University
42540535087420432422826539310431338496,42540535087422850274465768568780750847,23910,China Next Generation Internet CERNET2
42540535087422850274465768568780750848,42540535087427685977744227085479575551,24360,CERNET2 IX at Zhengzhou University
42540535087427685977744227085479575552,42540535089809269842385046559650742271,23910,China Next Generation Internet CERNET2
42540535089809269842385046559650742272,42540535089827403729679265997271334911,4538,China Education and Research Network Center
42540535089827403729679265997271334912,42540535089828612655498880626446041087,23910,China Next Generation Internet CERNET2
42540535089828612655498880626446041088,42540535089891476798118841343530762239,4538,China Education and Research Network Center
42540535089891476798118841343530762240,42540535089892685723938455972705468415,23910,China Next Generation Internet CERNET2
42540535089892685723938455972705468416,42540535089908401759593446151976648703,4538,China Education and Research Network Center
42540535089908401759593446151976648704,42540535089909610685413060781151354879,23910,China Next Generation Internet CERNET2
42540535089909610685413060781151354880,42540535089939833830903426510519009279,4538,China Education and Research Network Center
42540535089939833830903426510519009280,42540535089942251682542655768868421631,23910,China Next Generation Internet CERNET2
42540535089942251682542655768868421632,42540535089945878460001499656392540159,4538,China Education and Research Network Center
42540535089945878460001499656392540160,42540535089947087385821114285567246335,23910,China Next Generation Internet CERNET2
42540535089947087385821114285567246336,42540535089955549866558416689790189567,4538,China Education and Research Network Center
42540535089955549866558416689790189568,42540535089956758792378031318964895743,23910,China Next Generation Internet CERNET2
